Station,Element,startDate,endDate,Latitude,Longitude,numObs,maxValue,minValue,meanValue,sumValue,dly_norm_sum,dly_norm_avg,numObs_norm,name
150619,prcp,04/01/2008,05/01/2008,37.57333,-84.29083,29,1.23,0.00,0.23,6.62,3.84,0.13,30,BEREA COLLEGE
143545,prcp,04/01/2008,05/01/2008,37.51944,-97.31417,30,1.11,0.00,0.08,2.35,NA,NA,0,HAYSVILLE 3 SE
418373,prcp,04/01/2008,05/01/2008,33.43667,-101.64722,30,1.02,0.00,0.05,1.64,1.5,0.05,30,SLATON
345522,prcp,04/01/2008,05/01/2008,36.17472,-96.44333,30,3.12,0.00,0.31,9.30,3.63,0.12,30,MANNFORD 6 NW
341648,prcp,04/01/2008,05/01/2008,34.60083,-96.31306,30,2.40,0.00,0.17,4.95,NA,NA,0,CENTRAHOMA 2 ESE
235594,prcp,04/01/2008,05/01/2008,37.21472,-93.82278,30,4.56,0.00,0.31,9.31,NA,NA,0,MILLER 1 E
140424,prcp,04/01/2008,05/01/2008,37.43722,-96.76694,30,1.00,0.00,0.08,2.29,3.04,0.1,30,ATLANTA
236804,prcp,04/01/2008,05/01/2008,36.41361,-89.69972,10,0.68,0.00,0.12,1.21,5.07,0.17,30,PORTAGEVILLE
153230,prcp,04/01/2008,05/01/2008,38.21861,-83.14306,30,1.68,0.00,0.16,4.67,NA,NA,0,GIMLET 9N
348501,prcp,04/01/2008,05/01/2008,36.11750,-97.09500,30,3.77,0.00,0.20,6.12,3.45,0.12,30,STILLWATER 2 W
158709,prcp,04/01/2008,05/01/2008,36.73333,-84.15000,30,1.16,0.00,0.15,4.37,4.08,0.14,30,WILLIAMSBURG
222773,prcp,04/01/2008,05/01/2008,34.16000,-89.90583,30,1.32,0.00,0.20,6.12,5.36,0.18,30,ENID DAM
341391,prcp,04/01/2008,05/01/2008,34.96417,-96.24917,30,1.25,0.00,0.10,3.00,4.43,0.15,30,CALVIN
236739,prcp,04/01/2008,05/01/2008,39.56667,-94.45444,30,1.04,0.00,0.15,4.59,3.44,0.11,30,PLATTSBURG
411649,prcp,04/01/2008,05/01/2008,35.68306,-102.33000,1,0.20,0.20,0.20,0.20,1.1,0.04,30,CHANNING 2
164407,prcp,04/01/2008,05/01/2008,29.58583,-90.73028,0,NA,NA,NA,NA,4.46,0.15,30,HOUMA
410613,prcp,04/01/2008,05/01/2008,30.06889,-94.29278,28,0.57,0.00,0.03,0.86,3.14,0.1,30,BEAUMONT RSCH CTR
410611,prcp,04/01/2008,05/01/2008,30.09694,-94.09972,30,0.64,0.00,0.04,1.23,3.46,0.12,30,BEAUMONT CITY
231297,prcp,04/01/2008,05/01/2008,37.30250,-89.52333,27,1.48,0.00,0.13,3.57,NA,NA,0,CAPE GIRARDEAU #2
032794,prcp,04/01/2008,05/01/2008,35.99139,-92.71472,30,5.02,0.00,0.42,12.47,4.05,0.13,30,GILBERT
141068,prcp,04/01/2008,05/01/2008,38.66889,-99.78833,30,0.80,0.00,0.07,2.10,NA,NA,0,BROWNELL 3NW
148535,prcp,04/01/2008,05/01/2008,38.90111,-101.58306,30,0.51,0.00,0.05,1.47,NA,NA,0,WALLACE
168181,prcp,04/01/2008,05/01/2008,30.08583,-91.86944,30,1.95,0.00,0.09,2.76,4.83,0.16,30,ST MARTINVILLE 3 SW
237514,prcp,04/01/2008,05/01/2008,39.42472,-92.81056,30,1.58,0.00,0.16,4.87,3.71,0.12,30,SALISBURY
233038,prcp,04/01/2008,05/01/2008,37.57389,-90.30861,30,2.10,0.00,0.30,9.11,4.46,0.15,30,FREDERICKTOWN
164573,prcp,04/01/2008,05/01/2008,30.83306,-91.12611,30,0.72,0.00,0.10,2.90,NA,NA,0,JACKSON 3 E
347565,prcp,04/01/2008,05/01/2008,35.15889,-99.36583,30,1.52,0.00,0.06,1.68,2.55,0.09,30,RETROP
142164,prcp,04/01/2008,05/01/2008,37.76861,-99.96778,30,0.88,0.00,0.06,1.79,2.25,0.08,30,DODGE CITY RGNL AP
413262,prcp,04/01/2008,05/01/2008,30.60333,-103.88611,30,0.00,0.00,0.00,0.00,0.5,0.02,30,FT DAVIS
238082,prcp,04/01/2008,05/01/2008,37.69667,-93.77222,29,2.70,0.00,0.29,8.46,3.93,0.13,30,STOCKTON DAM
411810,prcp,04/01/2008,05/01/2008,30.36361,-95.08389,30,1.88,0.00,0.08,2.51,3.75,0.13,30,CLEVELAND
157800,prcp,04/01/2008,05/01/2008,36.88611,-85.70667,30,1.89,0.00,0.13,4.05,3.82,0.13,30,SUMMER SHADE
164355,prcp,04/01/2008,05/01/2008,32.81000,-93.06250,30,1.35,0.00,0.07,2.16,5.08,0.17,30,HOMER 3 SSW
149202,prcp,04/01/2008,05/01/2008,37.43361,-98.28250,30,0.75,0.00,0.09,2.56,NA,NA,0,ZENDA
402934,prcp,04/01/2008,05/01/2008,36.14222,-82.42611,29,2.14,0.00,0.14,3.92,3.71,0.12,30,ERWIN 1 W
147192,prcp,04/01/2008,05/01/2008,38.19028,-99.33194,30,1.09,0.00,0.08,2.50,NA,NA,0,SANFORD 1 NW
156624,prcp,04/01/2008,05/01/2008,37.53333,-83.36667,22,1.41,0.00,0.19,4.26,NA,NA,0,QUICKSAND
419004,prcp,04/01/2008,05/01/2008,31.39167,-96.56556,30,0.75,0.00,0.05,1.59,3.38,0.11,30,THORNTON 1 SSE
234417,prcp,04/01/2008,05/01/2008,36.22528,-90.07500,30,2.25,0.00,0.27,8.15,4.92,0.16,30,KENNETT RADIO KBOA
410433,prcp,04/01/2008,05/01/2008,30.41417,-97.76611,30,1.51,0.00,0.13,3.88,NA,NA,0,AUSTIN GREAT HILLS
410431,prcp,04/01/2008,05/01/2008,30.17278,-97.69833,30,1.20,0.00,0.09,2.66,NA,NA,0,AUSTIN 8SSE
346386,prcp,04/01/2008,05/01/2008,35.18111,-97.43778,30,3.51,0.00,0.17,5.05,3.24,0.11,30,NORMAN 3SSE
416757,prcp,04/01/2008,05/01/2008,31.78306,-95.60389,30,0.92,0.00,0.06,1.85,3.8,0.13,30,PALESTINE 2 NE
415408,prcp,04/01/2008,05/01/2008,33.65778,-101.81333,30,0.87,0.00,0.03,0.87,NA,NA,0,LUBBOCK 6 NNE
416750,prcp,04/01/2008,05/01/2008,28.72472,-96.25361,30,1.19,0.00,0.08,2.52,2.8,0.09,30,PALACIOS MUNI AP
415158,prcp,04/01/2008,05/01/2008,32.30806,-101.87750,14,0.00,0.00,0.00,0.00,1.2,0.04,30,LENORAH
416177,prcp,04/01/2008,05/01/2008,31.61639,-94.64306,30,0.68,0.00,0.06,1.70,4.1,0.14,30,NACOGDOCHES
237862,prcp,04/01/2008,05/01/2008,39.39028,-94.55528,27,1.22,0.00,0.17,4.64,3.3,0.11,30,SMITHVILLE LAKE
229639,prcp,04/01/2008,05/01/2008,30.86667,-89.13333,29,2.03,0.00,0.16,4.60,5.3,0.18,30,WIGGINS
417480,prcp,04/01/2008,05/01/2008,31.21750,-98.58333,4,0.67,0.12,0.32,1.29,2.19,0.07,30,RED BLUFF CROSSING
230088,prcp,04/01/2008,05/01/2008,37.15278,-91.44389,30,3.80,0.00,0.26,7.89,NA,NA,0,ALLEY SPRING RS
403679,prcp,04/01/2008,05/01/2008,36.10556,-82.84361,25,0.88,0.00,0.07,1.87,3.72,0.12,30,GREENEVILLE EXP STN
031730,prcp,04/01/2008,05/01/2008,33.11111,-91.94806,30,2.34,0.00,0.13,4.05,5.61,0.19,30,CROSSETT 2 SSE
416280,prcp,04/01/2008,05/01/2008,30.13750,-95.17833,30,0.55,0.00,0.04,1.06,3.86,0.13,30,NEW CANEY 2 E
403074,prcp,04/01/2008,05/01/2008,35.15000,-86.54111,29,1.70,0.00,0.19,5.50,4.49,0.15,30,FAYETTEVILLE WATER
412444,prcp,04/01/2008,05/01/2008,31.91222,-95.26222,30,0.95,0.00,0.07,2.22,3.79,0.13,30,DIALVILLE 2 W
144642,prcp,04/01/2008,05/01/2008,39.61139,-100.00528,30,1.05,0.00,0.10,2.95,2.11,0.07,30,LENORA
419153,prcp,04/01/2008,05/01/2008,31.20611,-97.29556,30,0.95,0.00,0.10,3.03,2.91,0.1,30,TROY
411250,prcp,04/01/2008,05/01/2008,30.74111,-98.23611,30,0.71,0.00,0.07,1.99,2.48,0.08,30,BURNET
417574,prcp,04/01/2008,05/01/2008,33.52667,-99.65472,30,1.54,0.00,0.06,1.70,NA,NA,0,RHINELAND #2
148950,prcp,04/01/2008,05/01/2008,38.30444,-97.87694,30,1.45,0.00,0.11,3.24,NA,NA,0,WINDOM 5 SE
142582,prcp,04/01/2008,05/01/2008,37.58389,-95.24389,30,1.86,0.00,0.18,5.48,NA,NA,0,ERIE 1 N
033600,prcp,04/01/2008,05/01/2008,36.00056,-93.18833,30,2.15,0.00,0.19,5.82,4.11,0.14,30,JASPER
414597,prcp,04/01/2008,05/01/2008,32.64056,-96.97472,30,2.29,0.00,0.21,6.43,3.64,0.12,30,JOE POOL LAKE
148086,prcp,04/01/2008,05/01/2008,39.01056,-97.87944,30,0.70,0.00,0.10,2.88,2.6,0.09,30,TESCOTT
030806,prcp,04/01/2008,05/01/2008,35.92389,-89.90444,30,2.20,0.00,0.23,6.83,5.25,0.17,30,BLYTHEVILLE
030800,prcp,04/01/2008,05/01/2008,33.69194,-93.16444,30,6.80,0.00,0.42,12.50,4.58,0.15,30,BLUFF CITY 3 SW
151080,prcp,04/01/2008,05/01/2008,37.34167,-83.47056,30,1.00,0.00,0.15,4.52,3.68,0.12,30,BUCKHORN LAKE
221094,prcp,04/01/2008,05/01/2008,31.54472,-90.45806,30,1.00,0.00,0.06,1.88,6.33,0.21,30,BROOKHAVEN CITY
238466,prcp,04/01/2008,05/01/2008,38.25806,-93.39889,30,2.66,0.00,0.24,7.12,4.17,0.14,30,TRUMAN DAM & RESRVR
413005,prcp,04/01/2008,05/01/2008,31.46250,-98.16194,28,0.88,0.00,0.14,3.96,2.68,0.09,30,EVANT 1 SSW
144421,prcp,04/01/2008,05/01/2008,38.34639,-94.76306,30,1.60,0.00,0.20,6.08,3.85,0.13,30,LA CYGNE
234982,prcp,04/01/2008,05/01/2008,39.85806,-93.14861,30,1.24,0.00,0.18,5.46,NA,NA,0,LINNEUS 3 SE
226513,prcp,04/01/2008,05/01/2008,32.47583,-88.81111,30,0.90,0.00,0.12,3.60,NA,NA,0,OKATIBBEE RSVR
417717,prcp,04/01/2008,05/01/2008,29.68833,-100.42167,30,1.12,0.00,0.04,1.12,NA,NA,0,ROCKSPRINGS 26SSW
419001,prcp,04/01/2008,05/01/2008,30.61667,-97.20000,30,1.46,0.00,0.12,3.56,2.72,0.09,30,THORNDALE
417020,prcp,04/01/2008,05/01/2008,29.23694,-96.19944,30,1.00,0.00,0.07,2.00,3.18,0.11,30,PIERCE 1 E
032366,prcp,04/01/2008,05/01/2008,36.08111,-91.61417,30,2.09,0.00,0.32,9.54,4.57,0.15,30,EVENING SHADE 1 NNE
410926,prcp,04/01/2008,05/01/2008,33.84722,-97.65278,30,1.12,0.00,0.10,2.92,NA,NA,0,BONITA 4 NW
410297,prcp,04/01/2008,05/01/2008,31.84111,-97.21139,30,1.12,0.00,0.15,4.44,NA,NA,0,AQUILLA 1 SSE
410923,prcp,04/01/2008,05/01/2008,33.63972,-96.16778,30,1.80,0.00,0.18,5.45,3.41,0.11,30,BONHAM 3 NNE
238515,prcp,04/01/2008,05/01/2008,38.44444,-91.00417,30,1.00,0.00,0.19,5.55,4.0,0.13,30,UNION
230713,prcp,04/01/2008,05/01/2008,38.55861,-93.96000,30,1.42,0.00,0.17,5.14,NA,NA,0,BLAIRSTOWN
144357,prcp,04/01/2008,05/01/2008,39.66194,-99.12278,28,0.72,0.00,0.09,2.50,2.23,0.07,30,KIRWIN DAM
030936,prcp,04/01/2008,05/01/2008,34.88222,-91.21528,4,0.00,0.00,0.00,0.00,5.19,0.17,30,BRINKLEY
409800,prcp,04/01/2008,05/01/2008,35.18028,-86.09250,30,1.50,0.00,0.17,5.05,4.26,0.14,30,WINCHESTER 1 E
402108,prcp,04/01/2008,05/01/2008,35.54972,-89.70000,30,2.00,0.00,0.26,7.94,5.34,0.18,30,COVINGTON 3 SW
165026,prcp,04/01/2008,05/01/2008,30.20500,-91.98750,30,0.45,0.00,0.04,1.19,4.72,0.16,30,LAFAYETTE RGNL AP
035036,prcp,04/01/2008,05/01/2008,36.34583,-92.39389,30,3.60,0.00,0.34,10.14,4.13,0.14,30,MTN HOME 1 NNW
165021,prcp,04/01/2008,05/01/2008,30.21917,-92.06500,30,0.88,0.00,0.06,1.73,5.06,0.17,30,LAFAYETTE
417622,prcp,04/01/2008,05/01/2008,26.37694,-98.81167,22,1.00,0.00,0.05,1.00,1.22,0.04,30,RIO GRANDE CITY
145355,prcp,04/01/2008,05/01/2008,39.27000,-100.83000,30,0.89,0.00,0.06,1.87,1.83,0.06,30,MINGO 5E
151576,prcp,04/01/2008,05/01/2008,37.86139,-83.92278,30,2.28,0.00,0.13,3.89,3.59,0.12,30,CLAY CITY 1 WNW
417628,prcp,04/01/2008,05/01/2008,29.44028,-98.88056,30,0.87,0.00,0.04,1.14,2.68,0.09,30,RIOMEDINA
034746,prcp,04/01/2008,05/01/2008,36.08222,-91.98222,30,3.26,0.00,0.35,10.45,4.35,0.15,30,MELBOURNE 5W
030150,prcp,04/01/2008,05/01/2008,34.28083,-93.46139,30,5.10,0.00,0.43,12.94,5.09,0.17,30,AMITY
405595,prcp,04/01/2008,05/01/2008,35.51583,-86.08750,29,1.60,0.00,0.18,5.22,NA,NA,0,MANCHESTER #2
030300,prcp,04/01/2008,05/01/2008,34.32528,-93.98111,30,5.22,0.00,0.40,11.89,5.41,0.18,30,ATHENS
145171,prcp,04/01/2008,05/01/2008,37.28500,-100.34500,1,0.00,0.00,0.00,0.00,1.92,0.06,30,MEADE
036253,prcp,04/01/2008,05/01/2008,33.81000,-91.27028,30,1.25,0.00,0.26,7.83,5.07,0.17,30,ROHWER 2 NNE
145175,prcp,04/01/2008,05/01/2008,37.28389,-98.55278,30,0.90,0.00,0.07,2.04,NA,NA,0,MEDICINE LODGE
231101,prcp,04/01/2008,05/01/2008,37.51389,-91.19389,30,2.95,0.00,0.24,7.24,4.24,0.14,30,BUNKER
413675,prcp,04/01/2008,05/01/2008,32.52167,-97.80694,23,2.44,0.00,0.20,4.58,NA,NA,0,GRANBURY
227815,prcp,04/01/2008,05/01/2008,34.39611,-89.79028,30,1.06,0.00,0.21,6.32,5.11,0.17,30,SARDIS DAM
034106,prcp,04/01/2008,05/01/2008,36.41944,-92.91583,30,2.83,0.00,0.25,7.39,4.13,0.14,30,LEAD HILL
165620,prcp,04/01/2008,05/01/2008,30.36444,-91.16722,30,1.04,0.00,0.11,3.28,5.26,0.18,30,LSU BEN HUR FARM
165624,prcp,04/01/2008,05/01/2008,29.58139,-89.82222,30,2.91,0.00,0.15,4.42,4.15,0.14,30,LSU CITRUS RSCH STN
031829,prcp,04/01/2008,05/01/2008,35.40472,-92.38333,30,1.58,0.00,0.22,6.58,4.94,0.16,30,DAMASCUS
414058,prcp,04/01/2008,05/01/2008,27.31944,-98.67750,30,0.34,0.00,0.01,0.44,1.69,0.06,30,HEBBRONVILLE
341724,prcp,04/01/2008,05/01/2008,36.77472,-98.35833,30,1.66,0.00,0.16,4.75,2.67,0.09,30,CHEROKEE
411524,prcp,04/01/2008,05/01/2008,29.13444,-103.51500,23,0.01,0.00,0.00,0.01,0.43,0.01,30,CASTOLON
235298,prcp,04/01/2008,05/01/2008,39.13417,-93.22250,30,2.10,0.00,0.22,6.49,3.76,0.13,30,MARSHALL
148323,prcp,04/01/2008,05/01/2008,38.63972,-100.16750,30,1.25,0.00,0.08,2.44,1.93,0.06,30,UTICA
413877,prcp,04/01/2008,05/01/2008,32.51167,-94.58917,30,0.98,0.00,0.11,3.29,NA,NA,0,HALLSVILLE 1 W
413873,prcp,04/01/2008,05/01/2008,29.47056,-96.93972,30,1.10,0.00,0.06,1.92,3.44,0.11,30,HALLETTSVILLE 2 N
401352,prcp,04/01/2008,05/01/2008,36.05167,-88.08194,29,2.95,0.00,0.28,7.99,NA,NA,0,CAMDEN
145632,prcp,04/01/2008,05/01/2008,37.41528,-95.69167,30,2.04,0.00,0.20,5.85,NA,NA,0,NEODESHA
153712,prcp,04/01/2008,05/01/2008,37.24722,-83.18167,30,2.28,0.00,0.14,4.09,3.59,0.12,30,HAZARD STATE POLICE
153714,prcp,04/01/2008,05/01/2008,37.24722,-83.18167,30,1.00,0.00,0.13,3.76,4.09,0.14,30,HAZARD WTR WKS
220218,prcp,04/01/2008,05/01/2008,30.24028,-89.49750,30,0.00,0.00,0.00,0.00,NA,NA,0,ANSLEY
140637,prcp,04/01/2008,05/01/2008,37.65556,-96.53528,30,1.49,0.00,0.14,4.06,NA,NA,0,BEAUMONT
405118,prcp,04/01/2008,05/01/2008,36.29806,-86.26306,30,2.47,0.00,0.24,7.28,4.0,0.13,30,LEBANON 7 N
166911,prcp,04/01/2008,05/01/2008,30.75306,-90.99389,30,1.49,0.00,0.14,4.14,5.76,0.19,30,OAKNOLIA
141858,prcp,04/01/2008,05/01/2008,38.36889,-96.54417,30,2.40,0.00,0.14,4.28,3.01,0.1,30,COTTONWOOD FALLS
344950,prcp,04/01/2008,05/01/2008,36.38944,-98.10611,26,1.90,0.00,0.08,2.18,NA,NA,0,LAHOMA RSCH STN
418743,prcp,04/01/2008,05/01/2008,33.14806,-95.62694,29,1.81,0.00,0.16,4.64,4.34,0.14,30,SULPHUR SPRINGS
152442,prcp,04/01/2008,05/01/2008,37.04861,-88.07278,27,2.07,0.00,0.27,7.37,NA,NA,0,EDDYVILLE 5 S
143984,prcp,04/01/2008,05/01/2008,37.92333,-95.42417,30,1.07,0.00,0.12,3.49,3.69,0.12,30,IOLA 1 W
237720,prcp,04/01/2008,05/01/2008,39.69889,-92.04556,30,0.82,0.00,0.14,4.27,3.68,0.12,30,SHELBINA
033442,prcp,04/01/2008,05/01/2008,33.93500,-94.35861,30,2.57,0.00,0.33,10.02,4.81,0.16,30,HORATIO
146679,prcp,04/01/2008,05/01/2008,39.45639,-96.83333,30,0.74,0.00,0.07,2.09,2.64,0.09,30,RANDOLPH 4 WNW
141452,prcp,04/01/2008,05/01/2008,38.33139,-98.31278,30,1.14,0.00,0.12,3.65,2.43,0.08,30,CHASE 3 SE
141104,prcp,04/01/2008,05/01/2008,37.53333,-99.58333,30,0.46,0.00,0.04,1.32,2.28,0.08,30,BUCKLIN 4 SE
148436,prcp,04/01/2008,05/01/2008,37.98306,-96.00861,30,1.87,0.00,0.13,3.98,3.02,0.1,30,VIRGIL
411410,prcp,04/01/2008,05/01/2008,35.71333,-100.42250,1,0.02,0.02,0.02,0.02,NA,NA,0,CANADIAN 15 SW
236269,prcp,04/01/2008,05/01/2008,38.95250,-93.82611,30,1.15,0.00,0.16,4.91,3.57,0.12,30,ODESSA 4 SE
233793,prcp,04/01/2008,05/01/2008,38.70167,-91.43139,30,1.38,0.00,0.23,7.04,3.82,0.13,30,HERMANN
141699,prcp,04/01/2008,05/01/2008,39.39250,-101.06889,30,0.31,0.00,0.02,0.70,1.93,0.06,30,COLBY 1SW
349404,prcp,04/01/2008,05/01/2008,36.57583,-98.87972,30,1.35,0.00,0.06,1.67,2.27,0.08,30,WAYNOKA
235340,prcp,04/01/2008,05/01/2008,40.34583,-94.83417,30,1.12,0.00,0.13,4.05,3.16,0.11,30,MARYVILLE 2 E
038052,prcp,04/01/2008,05/01/2008,35.25472,-90.79639,30,3.20,0.00,0.30,8.88,5.75,0.19,30,WYNNE
235834,prcp,04/01/2008,05/01/2008,37.15278,-92.26361,30,2.42,0.00,0.26,7.73,4.43,0.15,30,MTN GROVE 2 N
345779,prcp,04/01/2008,05/01/2008,35.50500,-96.97667,30,2.77,0.00,0.20,5.98,3.35,0.11,30,MEEKER 5 W
344001,prcp,04/01/2008,05/01/2008,34.22000,-97.47833,30,1.63,0.00,0.08,2.53,3.29,0.11,30,HEALDTON
349668,prcp,04/01/2008,05/01/2008,35.05222,-99.51250,30,1.61,0.00,0.06,1.71,2.85,0.1,30,WILLOW
168067,prcp,04/01/2008,05/01/2008,32.50139,-92.65472,30,1.58,0.00,0.07,2.10,4.71,0.16,30,RUSTON LA TECH
236834,prcp,04/01/2008,05/01/2008,36.61333,-94.18444,30,2.78,0.00,0.24,7.34,NA,NA,0,POWELL
349395,prcp,04/01/2008,05/01/2008,34.17472,-97.99639,30,2.87,0.00,0.16,4.87,2.89,0.1,30,WAURIKA
153223,prcp,04/01/2008,05/01/2008,37.01472,-88.26778,8,0.00,0.00,0.00,0.00,4.62,0.15,30,GILBERTSVILLE KY DAM
406829,prcp,04/01/2008,05/01/2008,36.50278,-84.53083,19,0.54,0.00,0.08,1.59,4.19,0.14,30,ONEIDA
347952,prcp,04/01/2008,05/01/2008,35.30611,-99.62750,30,1.95,0.00,0.08,2.29,2.22,0.07,30,SAYRE
160277,prcp,04/01/2008,05/01/2008,32.55111,-92.91861,30,2.00,0.00,0.09,2.63,NA,NA,0,ARCADIA
401585,prcp,04/01/2008,05/01/2008,35.83194,-87.42194,30,1.41,0.00,0.25,7.50,NA,NA,0,CENTERVILLE 4 NE
419503,prcp,04/01/2008,05/01/2008,32.52500,-95.13056,30,1.21,0.00,0.17,5.08,NA,NA,0,WATERS BLUFF
419504,prcp,04/01/2008,05/01/2008,30.93278,-98.01972,30,0.61,0.00,0.06,1.66,2.3,0.08,30,WATSON
232240,prcp,04/01/2008,05/01/2008,36.98583,-94.35194,30,3.76,0.00,0.36,10.90,4.3,0.14,30,DIAMOND 2 W
146014,prcp,04/01/2008,05/01/2008,39.49306,-96.17583,30,0.56,0.00,0.07,2.11,3.16,0.11,30,ONAGA
419729,prcp,04/01/2008,05/01/2008,33.97861,-98.49278,30,1.11,0.00,0.09,2.83,2.62,0.09,30,WICHITA FALLS MUNI AP
402589,prcp,04/01/2008,05/01/2008,36.48167,-87.86250,30,4.06,0.00,0.30,9.03,4.55,0.15,30,DOVER 1 W
412295,prcp,04/01/2008,05/01/2008,30.80139,-97.26889,30,2.57,0.00,0.15,4.61,3.06,0.1,30,DAVILLA
033165,prcp,04/01/2008,05/01/2008,36.26667,-93.15667,30,2.62,0.00,0.26,7.81,4.09,0.14,30,HARRISON BOONE CO AP
033164,prcp,04/01/2008,05/01/2008,36.19556,-93.10611,30,3.29,0.00,0.24,7.14,NA,NA,0,HARRISON
164696,prcp,04/01/2008,05/01/2008,31.66611,-92.20056,30,1.81,0.00,0.10,2.90,5.94,0.2,30,JENA 4 WSW
411089,prcp,04/01/2008,05/01/2008,31.33750,-94.23111,30,1.78,0.00,0.11,3.28,3.35,0.11,30,BROADDUS 1 NE
140439,prcp,04/01/2008,05/01/2008,39.80861,-101.07778,30,0.74,0.00,0.07,2.22,2.17,0.07,30,ATWOOD 2 SW
237506,prcp,04/01/2008,05/01/2008,37.63306,-91.53639,30,3.05,0.00,0.24,7.32,4.39,0.15,30,SALEM
157129,prcp,04/01/2008,05/01/2008,37.75000,-83.08333,29,1.00,0.00,0.14,3.97,NA,NA,0,SALYERSVILLE 1 W
146292,prcp,04/01/2008,05/01/2008,38.17389,-97.11139,30,1.16,0.00,0.11,3.20,NA,NA,0,PEABODY
157652,prcp,04/01/2008,05/01/2008,37.86028,-83.89778,30,2.36,0.00,0.17,5.09,NA,NA,0,STANTON 2W
341075,prcp,04/01/2008,05/01/2008,36.92667,-97.33444,30,1.75,0.00,0.09,2.71,NA,NA,0,BRAMAN
410738,prcp,04/01/2008,05/01/2008,30.76028,-98.01639,27,0.62,0.00,0.07,1.81,2.69,0.09,30,BERTRAM 3 ENE
418126,prcp,04/01/2008,05/01/2008,29.68250,-96.85639,30,1.23,0.00,0.07,2.07,3.32,0.11,30,SCHULENBURG
167312,prcp,04/01/2008,05/01/2008,32.75444,-91.53333,30,1.72,0.00,0.09,2.79,NA,NA,0,PIONEER 6 W
419655,prcp,04/01/2008,05/01/2008,29.31778,-96.08472,30,1.10,0.00,0.08,2.29,3.11,0.1,30,WHARTON
168440,prcp,04/01/2008,05/01/2008,32.44722,-93.82389,30,1.27,0.00,0.09,2.62,4.42,0.15,30,SHREVEPORT RGNL AP
168444,prcp,04/01/2008,05/01/2008,32.39194,-93.78028,30,1.56,0.00,0.10,3.10,NA,NA,0,SHREVEPORT STHRN HILLS
415707,prcp,04/01/2008,05/01/2008,31.13333,-102.22167,26,0.09,0.00,0.01,0.13,0.93,0.03,30,MCCAMEY
168448,prcp,04/01/2008,05/01/2008,32.45139,-93.84167,30,1.17,0.00,0.07,2.06,NA,NA,0,SHREVEPORT WFO
415702,prcp,04/01/2008,05/01/2008,26.18389,-98.25389,30,0.78,0.00,0.04,1.30,1.32,0.04,30,MCALLEN MILLER INTL AP
415701,prcp,04/01/2008,05/01/2008,26.19167,-98.25111,30,1.35,0.00,0.05,1.42,1.36,0.05,30,MCALLEN
168683,prcp,04/01/2008,05/01/2008,32.99222,-93.44194,30,0.66,0.00,0.06,1.76,3.98,0.13,30,SPRINGHILL
037048,prcp,04/01/2008,05/01/2008,33.45361,-94.00750,30,1.82,0.00,0.21,6.21,3.95,0.13,30,TEXARKANA WEBB FLD
408405,prcp,04/01/2008,05/01/2008,35.96611,-85.79250,30,1.08,0.00,0.13,3.87,4.04,0.13,30,SMITHVILLE 2 SE
143759,prcp,04/01/2008,05/01/2008,39.45778,-95.75500,30,0.79,0.00,0.09,2.69,3.43,0.11,30,HOLTON 7 SE
415411,prcp,04/01/2008,05/01/2008,33.66556,-101.82306,30,1.07,0.00,0.04,1.07,1.29,0.04,30,LUBBOCK INTL AP
415415,prcp,04/01/2008,05/01/2008,31.42861,-94.89972,30,1.77,0.00,0.12,3.54,3.32,0.11,30,LUFKIN 11 NW
237475,prcp,04/01/2008,05/01/2008,38.75556,-90.61056,30,1.69,0.00,0.21,6.17,3.94,0.13,30,ST PETERS 2 SSE
226476,prcp,04/01/2008,05/01/2008,32.20611,-90.51333,29,1.76,0.00,0.13,3.89,5.94,0.2,30,OAKLEY EXP STN
410429,prcp,04/01/2008,05/01/2008,30.18306,-97.68000,30,1.08,0.00,0.10,2.86,NA,NA,0,AUSTIN BERGSTROM AP
410428,prcp,04/01/2008,05/01/2008,30.32111,-97.76000,30,1.34,0.00,0.12,3.52,2.51,0.08,30,AUSTIN MUELLER MUNI AP
416766,prcp,04/01/2008,05/01/2008,32.76639,-98.30833,30,2.58,0.00,0.12,3.69,2.77,0.09,30,PALO PINTO
033909,prcp,04/01/2008,05/01/2008,36.00861,-93.52056,30,3.63,0.00,0.35,10.56,NA,NA,0,KINGSTON 2S
164034,prcp,04/01/2008,05/01/2008,30.48389,-90.47306,30,1.40,0.00,0.09,2.80,6.35,0.21,30,HAMMOND
168163,prcp,04/01/2008,05/01/2008,31.94972,-91.23361,30,2.32,0.00,0.12,3.66,5.45,0.18,30,ST JOSEPH 3 N
164030,prcp,04/01/2008,05/01/2008,30.50306,-90.37722,30,1.13,0.00,0.09,2.64,5.63,0.19,30,HAMMOND 5 E
223608,prcp,04/01/2008,05/01/2008,33.48278,-90.98556,25,1.23,0.00,0.08,1.90,NA,NA,0,GREENVILLE ASOS
238188,prcp,04/01/2008,05/01/2008,39.63667,-93.29000,30,1.21,0.00,0.22,6.71,3.44,0.11,30,SUMNER 3 SW
168539,prcp,04/01/2008,05/01/2008,30.26500,-89.76972,30,3.80,0.00,0.27,8.07,4.76,0.16,30,SLIDELL
342678,prcp,04/01/2008,05/01/2008,34.00028,-96.36861,30,1.95,0.00,0.16,4.74,4.12,0.14,30,DURANT
